1388210
1724404
1798889
1723219
1789320
2190345
2244315
713065
96248
1822136
954682
758601
923287
1425480
1944858
1053695
2217509
1855210
147719
1470671
1770965
2215670
2248303
2226513
1747121
1651622
1760281
98893
2208656
1008223
1567774
1586814
1802142
1598678
2102016
1353070
1826064
1899266
1670146
1108886
1863913
1925094
1973234
1901605
2077087
1821273
1649995
151520
1855097
2134524
1848273
1878868
1603839
1819041
1914819
1503497
1736416
1894668
1792547
2183173
1762981
2135309
1728277
2101488
1151856
1745619
2227905
769138
1671295
1981110
1904655
895602
1413383
1889667
1786755
1967734
1991304
2108102
1901486
1095574
1643725
1237946
1881933
1827563
1774449
2079358
1523533
2014901
2018717
1374135
2229060
1043753
1671135
1231560
1695824
732919
1248575
1684196
2177423
2224721
1851007
2110316
797762
2242126
2170752
2126999
2157285
1828172
2209091
1773023
1984794
2018742
2220115
2167820
1488401
1904503
2235606
2133407
2195627
1100841
2233240
1919228
2194891
696902
715001
1804362
2105908
1951060
2191085
787756
2191464
1950129
2240081
1893001
1697808
2248028
2247365
2043977
831559
2240083
2237564
2091858
1266227
2179756
1568442
959869
2242533
1596311
1110863
1606866
999823
1957060
2190293
1210486
2221517
1558515
1980504
1693418
748626
2193740
1261476
2110994
1583197
1693753
2156112
2157386
1897549
770786
1559862
2231000
1653020
2014743
2199360
2229440
1644999
2012150
1931743
1970794
1489808
1655898
1714307
1756558
2132459
2156150
1756607
1598099
2229979
2179426
2112623
32602
2113007
2203038
1771986
2212855
2240101
2146352
2217672
2139599
1623481
2247925
1902625
2050486
1552570
1882409
1905257
2194663
703748
1766247
1050992
1317658
2032870
621981
1169208
1643620
2154012
50844
782302
1068407
1867930
1585476
1568465
1882606
1779934
43597
102227
1921075
800959
1224207
2235997
1909690
2052996
1084961
102781
2161927
393766
1645793
2110974
1200233
1782905
1066907
1539510
1919110
1755307
1744577
567327
1400283
1884903
2174279
2167267
2240571
1175494
2240269
2241961
2248031
2232599
30133
1588070
1352413
52254
2075440
1487876
2216801
2115631
2170685
2205385
1516298
1928850
1724909
2142291
2101177
1473356
802045
2219578
2077070
2053341
1595100
1738156
1931783
2197014
2170836
2243655
787708
1470287
1218781
579371
1979853
1650058
2090240
1864247
2240315
2245905
1885506
1834374
1587505
1786893
746275
2092751
1680403
1951969
1884807
1223449
1503259
1080947
2108340
2204742
1815016
2215308
2221786
1482218
1374659
1239014
901935
